0.0,-0.31381059609000006,0.0,0,0.0
0.0,-0.3486784401000001,0.0,0,0.0
0.0,-0.3874204890000001,0.0,0,0.0
0.0,-0.4304672100000001,0.0,0,0.0
0.0,-0.4782969000000001,0.0,0,0.0
0.0,-0.531441,0.0,0,0.0
0.0,-0.5904900000000001,0.0,0,0.0
0.0,-0.6561,0.0,0,0.0
0.0,-0.7290000000000001,0.0,0,0.0
0.0,-0.81,0.0,0,0.0
0.0,0.0,-0.9,0,0.0
0.0,0.0,-1.0,0,0.0
0.0,-0.31381059609000006,0.0,0,0.0
0.0,-0.3486784401000001,0.0,0,0.0
0.0,-0.3874204890000001,0.0,0,0.0
0.0,0.0,-0.4304672100000001,0,0.0
0.0,0.0,-0.4782969000000001,0,0.0
0.0,0.0,-0.531441,0,0.0
0.0,0.0,-0.5904900000000001,0,0.0
0.0,0.0,-0.6561,0,0.0
0.0,0.0,-0.7290000000000001,0,0.0
0.0,0.0,-0.81,0,0.0
-0.9,0.0,0.0,0,0.0
0.0,0.0,-1.0,0,0.0
0.0,-0.31381059609000006,0.0,0,0.0
0.0,-0.3486784401000001,0.0,0,0.0
0.0,-0.3874204890000001,0.0,0,0.0
0.0,-0.4304672100000001,0.0,0,0.0
0.0,0.0,-0.4782969000000001,0,0.0
0.0,0.0,-0.531441,0,0.0
0.0,0.0,-0.5904900000000001,0,0.0
0.0,0.0,-0.6561,0,0.0
0.0,0.0,-0.7290000000000001,0,0.0
-0.81,0.0,0.0,0,0.0
0.0,0.0,-0.9,0,0.0
-1.0,0.0,0.0,0,0.0
0.0,0.0,-0.31381059609000006,0,0.0
-0.3486784401000001,0.0,0.0,0,0.0
0.0,0.0,-0.3874204890000001,0,0.0
0.0,0.0,0.0,0,-0.4304672100000001
-0.4782969000000001,0.0,0.0,0,0.0
0.0,0.0,-0.531441,0,0.0
-0.5904900000000001,0.0,0.0,0,0.0
0.0,0.0,-0.6561,0,0.0
-0.7290000000000001,0.0,0.0,0,0.0
0.0,0.0,-0.81,0,0.0
-0.9,0.0,0.0,0,0.0
0.0,0.0,-1.0,0,0.0
0.0,-0.31381059609000006,0.0,0,0.0
0.0,0.0,-0.3486784401000001,0,0.0
0.0,0.0,-0.3874204890000001,0,0.0
0.0,0.0,-0.4304672100000001,0,0.0
0.0,0.0,-0.4782969000000001,0,0.0
0.0,0.0,-0.531441,0,0.0
0.0,0.0,-0.5904900000000001,0,0.0
-0.6561,0.0,0.0,0,0.0
0.0,0.0,-0.7290000000000001,0,0.0
-0.81,0.0,0.0,0,0.0
0.0,0.0,-0.9,0,0.0
-1.0,0.0,0.0,0,0.0
0.0,0.31381059609000006,0.0,0,0.0
0.0,0.3486784401000001,0.0,0,0.0
0.0,0.0,0.3874204890000001,0,0.0
0.0,0.0,0.4304672100000001,0,0.0
0.0,0.0,0.4782969000000001,0,0.0
0.0,0.0,0.531441,0,0.0
0.0,0.0,0.5904900000000001,0,0.0
0.0,0.0,0.6561,0,0.0
0.0,0.0,0.7290000000000001,0,0.0
0.81,0.0,0.0,0,0.0
0.0,0.0,0.9,0,0.0
1.0,0.0,0.0,0,0.0
0.0,0.31381059609000006,0.0,0,0.0
0.0,0.3486784401000001,0.0,0,0.0
0.0,0.3874204890000001,0.0,0,0.0
0.0,0.4304672100000001,0.0,0,0.0
0.0,0.4782969000000001,0.0,0,0.0
0.0,0.531441,0.0,0,0.0
0.0,0.0,0.5904900000000001,0,0.0
0.0,0.0,0.6561,0,0.0
0.0,0.0,0.7290000000000001,0,0.0
0.0,0.0,0.81,0,0.0
0.0,0.0,0.9,0,0.0
0.0,0.0,1.0,0,0.0
0.0,0.0,0.31381059609000006,0,0.0
0.0,0.3486784401000001,0.0,0,0.0
0.0,0.3874204890000001,0.0,0,0.0
0.0,0.4304672100000001,0.0,0,0.0
0.0,0.4782969000000001,0.0,0,0.0
0.0,0.0,0.531441,0,0.0
0.0,0.0,0.5904900000000001,0,0.0
0.6561,0.0,0.0,0,0.0
0.0,0.0,0.7290000000000001,0,0.0
0.81,0.0,0.0,0,0.0
0.0,0.0,0.9,0,0.0
1.0,0.0,0.0,0,0.0
0.0,0.31381059609000006,0.0,0,0.0
0.0,0.3486784401000001,0.0,0,0.0
0.0,0.0,0.3874204890000001,0,0.0
0.0,0.0,0.4304672100000001,0,0.0
0.0,0.0,0.4782969000000001,0,0.0
0.0,0.0,0.531441,0,0.0
0.0,0.0,0.5904900000000001,0,0.0
0.0,0.0,0.6561,0,0.0
0.7290000000000001,0.0,0.0,0,0.0
0.0,0.0,0.81,0,0.0
0.9,0.0,0.0,0,0.0
0.0,0.0,1.0,0,0.0
0.0,0.31381059609000006,0.0,0,0.0
0.0,0.3486784401000001,0.0,0,0.0
0.0,0.3874204890000001,0.0,0,0.0
0.0,0.4304672100000001,0.0,0,0.0
0.0,0.4782969000000001,0.0,0,0.0
0.0,0.531441,0.0,0,0.0
0.0,0.0,0.5904900000000001,0,0.0
0.0,0.0,0.6561,0,0.0
0.0,0.0,0.7290000000000001,0,0.0
0.0,0.0,0.81,0,0.0
0.0,0.0,0.9,0,0.0
1.0,0.0,0.0,0,0.0
